row_index,name,original,dataset,emotion,sigma,blur_name,blur_path,person_id
1285,1178.png,F16-NE-HA.png,KDEF,happy,0,1178_s0.png,data/1_blurred/sigma_0/1178_s0.png,F16
1286,1178.png,F16-NE-HA.png,KDEF,happy,1,1178_s1.png,data/1_blurred/sigma_1/1178_s1.png,F16
1287,1178.png,F16-NE-HA.png,KDEF,happy,2,1178_s2.png,data/1_blurred/sigma_2/1178_s2.png,F16
1288,1178.png,F16-NE-HA.png,KDEF,happy,3,1178_s3.png,data/1_blurred/sigma_3/1178_s3.png,F16
1289,1178.png,F16-NE-HA.png,KDEF,happy,4,1178_s4.png,data/1_blurred/sigma_4/1178_s4.png,F16
1290,1179.png,M23-NE-DI.png,KDEF,disgust,0,1179_s0.png,data/1_blurred/sigma_0/1179_s0.png,M23
1291,1179.png,M23-NE-DI.png,KDEF,disgust,1,1179_s1.png,data/1_blurred/sigma_1/1179_s1.png,M23
1292,1179.png,M23-NE-DI.png,KDEF,disgust,2,1179_s2.png,data/1_blurred/sigma_2/1179_s2.png,M23
1293,1179.png,M23-NE-DI.png,KDEF,disgust,3,1179_s3.png,data/1_blurred/sigma_3/1179_s3.png,M23
1294,1179.png,M23-NE-DI.png,KDEF,disgust,4,1179_s4.png,data/1_blurred/sigma_4/1179_s4.png,M23
1295,1180.png,F07-NE-FE.png,KDEF,fear,0,1180_s0.png,data/1_blurred/sigma_0/1180_s0.png,F07
1296,1180.png,F07-NE-FE.png,KDEF,fear,1,1180_s1.png,data/1_blurred/sigma_1/1180_s1.png,F07
1297,1180.png,F07-NE-FE.png,KDEF,fear,2,1180_s2.png,data/1_blurred/sigma_2/1180_s2.png,F07
1298,1180.png,F07-NE-FE.png,KDEF,fear,3,1180_s3.png,data/1_blurred/sigma_3/1180_s3.png,F07
1299,1180.png,F07-NE-FE.png,KDEF,fear,4,1180_s4.png,data/1_blurred/sigma_4/1180_s4.png,F07
1300,1181.png,M35-NE-AN.png,KDEF,angry,0,1181_s0.png,data/1_blurred/sigma_0/1181_s0.png,M35
1301,1181.png,M35-NE-AN.png,KDEF,angry,1,1181_s1.png,data/1_blurred/sigma_1/1181_s1.png,M35
1302,1181.png,M35-NE-AN.png,KDEF,angry,2,1181_s2.png,data/1_blurred/sigma_2/1181_s2.png,M35
1303,1181.png,M35-NE-AN.png,KDEF,angry,3,1181_s3.png,data/1_blurred/sigma_3/1181_s3.png,M35
1304,1181.png,M35-NE-AN.png,KDEF,angry,4,1181_s4.png,data/1_blurred/sigma_4/1181_s4.png,M35
1305,1182.png,F11-NE-NE.png,KDEF,neutral,0,1182_s0.png,data/1_blurred/sigma_0/1182_s0.png,F11
1306,1182.png,F11-NE-NE.png,KDEF,neutral,1,1182_s1.png,data/1_blurred/sigma_1/1182_s1.png,F11
1307,1182.png,F11-NE-NE.png,KDEF,neutral,2,1182_s2.png,data/1_blurred/sigma_2/1182_s2.png,F11
1308,1182.png,F11-NE-NE.png,KDEF,neutral,3,1182_s3.png,data/1_blurred/sigma_3/1182_s3.png,F11
1309,1182.png,F11-NE-NE.png,KDEF,neutral,4,1182_s4.png,data/1_blurred/sigma_4/1182_s4.png,F11
1310,1183.png,F20-NE-SU.png,KDEF,surprise,0,1183_s0.png,data/1_blurred/sigma_0/1183_s0.png,F20
1311,1183.png,F20-NE-SU.png,KDEF,surprise,1,1183_s1.png,data/1_blurred/sigma_1/1183_s1.png,F20
1312,1183.png,F20-NE-SU.png,KDEF,surprise,2,1183_s2.png,data/1_blurred/sigma_2/1183_s2.png,F20
1313,1183.png,F20-NE-SU.png,KDEF,surprise,3,1183_s3.png,data/1_blurred/sigma_3/1183_s3.png,F20
1314,1183.png,F20-NE-SU.png,KDEF,surprise,4,1183_s4.png,data/1_blurred/sigma_4/1183_s4.png,F20
1315,1184.png,F05-NE-NE.png,KDEF,neutral,0,1184_s0.png,data/1_blurred/sigma_0/1184_s0.png,F05
1316,1184.png,F05-NE-NE.png,KDEF,neutral,1,1184_s1.png,data/1_blurred/sigma_1/1184_s1.png,F05
1317,1184.png,F05-NE-NE.png,KDEF,neutral,2,1184_s2.png,data/1_blurred/sigma_2/1184_s2.png,F05
1318,1184.png,F05-NE-NE.png,KDEF,neutral,3,1184_s3.png,data/1_blurred/sigma_3/1184_s3.png,F05
1319,1184.png,F05-NE-NE.png,KDEF,neutral,4,1184_s4.png,data/1_blurred/sigma_4/1184_s4.png,F05
1320,1185.png,F13-NE-FE.png,KDEF,fear,0,1185_s0.png,data/1_blurred/sigma_0/1185_s0.png,F13
1321,1185.png,F13-NE-FE.png,KDEF,fear,1,1185_s1.png,data/1_blurred/sigma_1/1185_s1.png,F13
1322,1185.png,F13-NE-FE.png,KDEF,fear,2,1185_s2.png,data/1_blurred/sigma_2/1185_s2.png,F13
1323,1185.png,F13-NE-FE.png,KDEF,fear,3,1185_s3.png,data/1_blurred/sigma_3/1185_s3.png,F13
1324,1185.png,F13-NE-FE.png,KDEF,fear,4,1185_s4.png,data/1_blurred/sigma_4/1185_s4.png,F13
1325,1186.png,F02-NE-HA.png,KDEF,happy,0,1186_s0.png,data/1_blurred/sigma_0/1186_s0.png,F02
1326,1186.png,F02-NE-HA.png,KDEF,happy,1,1186_s1.png,data/1_blurred/sigma_1/1186_s1.png,F02
1327,1186.png,F02-NE-HA.png,KDEF,happy,2,1186_s2.png,data/1_blurred/sigma_2/1186_s2.png,F02
1328,1186.png,F02-NE-HA.png,KDEF,happy,3,1186_s3.png,data/1_blurred/sigma_3/1186_s3.png,F02
1329,1186.png,F02-NE-HA.png,KDEF,happy,4,1186_s4.png,data/1_blurred/sigma_4/1186_s4.png,F02
1330,1187.png,F20-NE-DI.png,KDEF,disgust,0,1187_s0.png,data/1_blurred/sigma_0/1187_s0.png,F20
1331,1187.png,F20-NE-DI.png,KDEF,disgust,1,1187_s1.png,data/1_blurred/sigma_1/1187_s1.png,F20
1332,1187.png,F20-NE-DI.png,KDEF,disgust,2,1187_s2.png,data/1_blurred/sigma_2/1187_s2.png,F20
1333,1187.png,F20-NE-DI.png,KDEF,disgust,3,1187_s3.png,data/1_blurred/sigma_3/1187_s3.png,F20
1334,1187.png,F20-NE-DI.png,KDEF,disgust,4,1187_s4.png,data/1_blurred/sigma_4/1187_s4.png,F20
1335,1188.png,F01-NE-SA.png,KDEF,sad,0,1188_s0.png,data/1_blurred/sigma_0/1188_s0.png,F01
1336,1188.png,F01-NE-SA.png,KDEF,sad,1,1188_s1.png,data/1_blurred/sigma_1/1188_s1.png,F01
1337,1188.png,F01-NE-SA.png,KDEF,sad,2,1188_s2.png,data/1_blurred/sigma_2/1188_s2.png,F01
1338,1188.png,F01-NE-SA.png,KDEF,sad,3,1188_s3.png,data/1_blurred/sigma_3/1188_s3.png,F01
1339,1188.png,F01-NE-SA.png,KDEF,sad,4,1188_s4.png,data/1_blurred/sigma_4/1188_s4.png,F01
1340,1189.png,M12-NE-NE.png,KDEF,neutral,0,1189_s0.png,data/1_blurred/sigma_0/1189_s0.png,M12
1341,1189.png,M12-NE-NE.png,KDEF,neutral,1,1189_s1.png,data/1_blurred/sigma_1/1189_s1.png,M12
1342,1189.png,M12-NE-NE.png,KDEF,neutral,2,1189_s2.png,data/1_blurred/sigma_2/1189_s2.png,M12
1343,1189.png,M12-NE-NE.png,KDEF,neutral,3,1189_s3.png,data/1_blurred/sigma_3/1189_s3.png,M12
1344,1189.png,M12-NE-NE.png,KDEF,neutral,4,1189_s4.png,data/1_blurred/sigma_4/1189_s4.png,M12
1345,1190.png,F29-NE-NE.png,KDEF,neutral,0,1190_s0.png,data/1_blurred/sigma_0/1190_s0.png,F29
1346,1190.png,F29-NE-NE.png,KDEF,neutral,1,1190_s1.png,data/1_blurred/sigma_1/1190_s1.png,F29
1347,1190.png,F29-NE-NE.png,KDEF,neutral,2,1190_s2.png,data/1_blurred/sigma_2/1190_s2.png,F29
1348,1190.png,F29-NE-NE.png,KDEF,neutral,3,1190_s3.png,data/1_blurred/sigma_3/1190_s3.png,F29
1349,1190.png,F29-NE-NE.png,KDEF,neutral,4,1190_s4.png,data/1_blurred/sigma_4/1190_s4.png,F29
1350,1191.png,M23-NE-SU.png,KDEF,surprise,0,1191_s0.png,data/1_blurred/sigma_0/1191_s0.png,M23
1351,1191.png,M23-NE-SU.png,KDEF,surprise,1,1191_s1.png,data/1_blurred/sigma_1/1191_s1.png,M23
1352,1191.png,M23-NE-SU.png,KDEF,surprise,2,1191_s2.png,data/1_blurred/sigma_2/1191_s2.png,M23
1353,1191.png,M23-NE-SU.png,KDEF,surprise,3,1191_s3.png,data/1_blurred/sigma_3/1191_s3.png,M23
1354,1191.png,M23-NE-SU.png,KDEF,surprise,4,1191_s4.png,data/1_blurred/sigma_4/1191_s4.png,M23
1355,1192.png,M10-NE-FE.png,KDEF,fear,0,1192_s0.png,data/1_blurred/sigma_0/1192_s0.png,M10
1356,1192.png,M10-NE-FE.png,KDEF,fear,1,1192_s1.png,data/1_blurred/sigma_1/1192_s1.png,M10
1357,1192.png,M10-NE-FE.png,KDEF,fear,2,1192_s2.png,data/1_blurred/sigma_2/1192_s2.png,M10
1358,1192.png,M10-NE-FE.png,KDEF,fear,3,1192_s3.png,data/1_blurred/sigma_3/1192_s3.png,M10
1359,1192.png,M10-NE-FE.png,KDEF,fear,4,1192_s4.png,data/1_blurred/sigma_4/1192_s4.png,M10
1360,1193.png,F22-NE-AN.png,KDEF,angry,0,1193_s0.png,data/1_blurred/sigma_0/1193_s0.png,F22
1361,1193.png,F22-NE-AN.png,KDEF,angry,1,1193_s1.png,data/1_blurred/sigma_1/1193_s1.png,F22
1362,1193.png,F22-NE-AN.png,KDEF,angry,2,1193_s2.png,data/1_blurred/sigma_2/1193_s2.png,F22
1363,1193.png,F22-NE-AN.png,KDEF,angry,3,1193_s3.png,data/1_blurred/sigma_3/1193_s3.png,F22
1364,1193.png,F22-NE-AN.png,KDEF,angry,4,1193_s4.png,data/1_blurred/sigma_4/1193_s4.png,F22
1365,1194.png,M06-NE-NE.png,KDEF,neutral,0,1194_s0.png,data/1_blurred/sigma_0/1194_s0.png,M06
1366,1194.png,M06-NE-NE.png,KDEF,neutral,1,1194_s1.png,data/1_blurred/sigma_1/1194_s1.png,M06
1367,1194.png,M06-NE-NE.png,KDEF,neutral,2,1194_s2.png,data/1_blurred/sigma_2/1194_s2.png,M06
1368,1194.png,M06-NE-NE.png,KDEF,neutral,3,1194_s3.png,data/1_blurred/sigma_3/1194_s3.png,M06
1369,1194.png,M06-NE-NE.png,KDEF,neutral,4,1194_s4.png,data/1_blurred/sigma_4/1194_s4.png,M06
1370,1195.png,F03-NE-AN.png,KDEF,angry,0,1195_s0.png,data/1_blurred/sigma_0/1195_s0.png,F03
1371,1195.png,F03-NE-AN.png,KDEF,angry,1,1195_s1.png,data/1_blurred/sigma_1/1195_s1.png,F03
1372,1195.png,F03-NE-AN.png,KDEF,angry,2,1195_s2.png,data/1_blurred/sigma_2/1195_s2.png,F03
1373,1195.png,F03-NE-AN.png,KDEF,angry,3,1195_s3.png,data/1_blurred/sigma_3/1195_s3.png,F03
1374,1195.png,F03-NE-AN.png,KDEF,angry,4,1195_s4.png,data/1_blurred/sigma_4/1195_s4.png,F03
1375,1196.png,M31-NE-FE.png,KDEF,fear,0,1196_s0.png,data/1_blurred/sigma_0/1196_s0.png,M31
1376,1196.png,M31-NE-FE.png,KDEF,fear,1,1196_s1.png,data/1_blurred/sigma_1/1196_s1.png,M31
1377,1196.png,M31-NE-FE.png,KDEF,fear,2,1196_s2.png,data/1_blurred/sigma_2/1196_s2.png,M31
1378,1196.png,M31-NE-FE.png,KDEF,fear,3,1196_s3.png,data/1_blurred/sigma_3/1196_s3.png,M31
1379,1196.png,M31-NE-FE.png,KDEF,fear,4,1196_s4.png,data/1_blurred/sigma_4/1196_s4.png,M31
1380,1197.png,F20-NE-SA.png,KDEF,sad,0,1197_s0.png,data/1_blurred/sigma_0/1197_s0.png,F20
1381,1197.png,F20-NE-SA.png,KDEF,sad,1,1197_s1.png,data/1_blurred/sigma_1/1197_s1.png,F20
1382,1197.png,F20-NE-SA.png,KDEF,sad,2,1197_s2.png,data/1_blurred/sigma_2/1197_s2.png,F20
1383,1197.png,F20-NE-SA.png,KDEF,sad,3,1197_s3.png,data/1_blurred/sigma_3/1197_s3.png,F20
1384,1197.png,F20-NE-SA.png,KDEF,sad,4,1197_s4.png,data/1_blurred/sigma_4/1197_s4.png,F20
1385,1198.png,F01-NE-DI.png,KDEF,disgust,0,1198_s0.png,data/1_blurred/sigma_0/1198_s0.png,F01
1386,1198.png,F01-NE-DI.png,KDEF,disgust,1,1198_s1.png,data/1_blurred/sigma_1/1198_s1.png,F01
1387,1198.png,F01-NE-DI.png,KDEF,disgust,2,1198_s2.png,data/1_blurred/sigma_2/1198_s2.png,F01
1388,1198.png,F01-NE-DI.png,KDEF,disgust,3,1198_s3.png,data/1_blurred/sigma_3/1198_s3.png,F01
1389,1198.png,F01-NE-DI.png,KDEF,disgust,4,1198_s4.png,data/1_blurred/sigma_4/1198_s4.png,F01
1390,1199.png,M34-NE-HA.png,KDEF,happy,0,1199_s0.png,data/1_blurred/sigma_0/1199_s0.png,M34
1391,1199.png,M34-NE-HA.png,KDEF,happy,1,1199_s1.png,data/1_blurred/sigma_1/1199_s1.png,M34
1392,1199.png,M34-NE-HA.png,KDEF,happy,2,1199_s2.png,data/1_blurred/sigma_2/1199_s2.png,M34
1393,1199.png,M34-NE-HA.png,KDEF,happy,3,1199_s3.png,data/1_blurred/sigma_3/1199_s3.png,M34
1394,1199.png,M34-NE-HA.png,KDEF,happy,4,1199_s4.png,data/1_blurred/sigma_4/1199_s4.png,M34
1395,1200.png,M25-NE-FE.png,KDEF,fear,0,1200_s0.png,data/1_blurred/sigma_0/1200_s0.png,M25
1396,1200.png,M25-NE-FE.png,KDEF,fear,1,1200_s1.png,data/1_blurred/sigma_1/1200_s1.png,M25
1397,1200.png,M25-NE-FE.png,KDEF,fear,2,1200_s2.png,data/1_blurred/sigma_2/1200_s2.png,M25
1398,1200.png,M25-NE-FE.png,KDEF,fear,3,1200_s3.png,data/1_blurred/sigma_3/1200_s3.png,M25
1399,1200.png,M25-NE-FE.png,KDEF,fear,4,1200_s4.png,data/1_blurred/sigma_4/1200_s4.png,M25
1400,1201.png,F14-NE-FE.png,KDEF,fear,0,1201_s0.png,data/1_blurred/sigma_0/1201_s0.png,F14
1401,1201.png,F14-NE-FE.png,KDEF,fear,1,1201_s1.png,data/1_blurred/sigma_1/1201_s1.png,F14
1402,1201.png,F14-NE-FE.png,KDEF,fear,2,1201_s2.png,data/1_blurred/sigma_2/1201_s2.png,F14
1403,1201.png,F14-NE-FE.png,KDEF,fear,3,1201_s3.png,data/1_blurred/sigma_3/1201_s3.png,F14
1404,1201.png,F14-NE-FE.png,KDEF,fear,4,1201_s4.png,data/1_blurred/sigma_4/1201_s4.png,F14
1405,1202.png,F02-NE-NE.png,KDEF,neutral,0,1202_s0.png,data/1_blurred/sigma_0/1202_s0.png,F02
1406,1202.png,F02-NE-NE.png,KDEF,neutral,1,1202_s1.png,data/1_blurred/sigma_1/1202_s1.png,F02
1407,1202.png,F02-NE-NE.png,KDEF,neutral,2,1202_s2.png,data/1_blurred/sigma_2/1202_s2.png,F02
1408,1202.png,F02-NE-NE.png,KDEF,neutral,3,1202_s3.png,data/1_blurred/sigma_3/1202_s3.png,F02
1409,1202.png,F02-NE-NE.png,KDEF,neutral,4,1202_s4.png,data/1_blurred/sigma_4/1202_s4.png,F02
1410,1203.png,M11-NE-SA.png,KDEF,sad,0,1203_s0.png,data/1_blurred/sigma_0/1203_s0.png,M11
1411,1203.png,M11-NE-SA.png,KDEF,sad,1,1203_s1.png,data/1_blurred/sigma_1/1203_s1.png,M11
1412,1203.png,M11-NE-SA.png,KDEF,sad,2,1203_s2.png,data/1_blurred/sigma_2/1203_s2.png,M11
1413,1203.png,M11-NE-SA.png,KDEF,sad,3,1203_s3.png,data/1_blurred/sigma_3/1203_s3.png,M11
1414,1203.png,M11-NE-SA.png,KDEF,sad,4,1203_s4.png,data/1_blurred/sigma_4/1203_s4.png,M11
1415,1204.png,F05-NE-HA.png,KDEF,happy,0,1204_s0.png,data/1_blurred/sigma_0/1204_s0.png,F05
1416,1204.png,F05-NE-HA.png,KDEF,happy,1,1204_s1.png,data/1_blurred/sigma_1/1204_s1.png,F05
1417,1204.png,F05-NE-HA.png,KDEF,happy,2,1204_s2.png,data/1_blurred/sigma_2/1204_s2.png,F05
1418,1204.png,F05-NE-HA.png,KDEF,happy,3,1204_s3.png,data/1_blurred/sigma_3/1204_s3.png,F05
1419,1204.png,F05-NE-HA.png,KDEF,happy,4,1204_s4.png,data/1_blurred/sigma_4/1204_s4.png,F05
1420,1205.png,F33-NE-SU.png,KDEF,surprise,0,1205_s0.png,data/1_blurred/sigma_0/1205_s0.png,F33
1421,1205.png,F33-NE-SU.png,KDEF,surprise,1,1205_s1.png,data/1_blurred/sigma_1/1205_s1.png,F33
1422,1205.png,F33-NE-SU.png,KDEF,surprise,2,1205_s2.png,data/1_blurred/sigma_2/1205_s2.png,F33
1423,1205.png,F33-NE-SU.png,KDEF,surprise,3,1205_s3.png,data/1_blurred/sigma_3/1205_s3.png,F33
1424,1205.png,F33-NE-SU.png,KDEF,surprise,4,1205_s4.png,data/1_blurred/sigma_4/1205_s4.png,F33
1425,1206.png,F09-NE-AN.png,KDEF,angry,0,1206_s0.png,data/1_blurred/sigma_0/1206_s0.png,F09
1426,1206.png,F09-NE-AN.png,KDEF,angry,1,1206_s1.png,data/1_blurred/sigma_1/1206_s1.png,F09
1427,1206.png,F09-NE-AN.png,KDEF,angry,2,1206_s2.png,data/1_blurred/sigma_2/1206_s2.png,F09
1428,1206.png,F09-NE-AN.png,KDEF,angry,3,1206_s3.png,data/1_blurred/sigma_3/1206_s3.png,F09
1429,1206.png,F09-NE-AN.png,KDEF,angry,4,1206_s4.png,data/1_blurred/sigma_4/1206_s4.png,F09
1430,1207.png,F11-NE-HA.png,KDEF,happy,0,1207_s0.png,data/1_blurred/sigma_0/1207_s0.png,F11
1431,1207.png,F11-NE-HA.png,KDEF,happy,1,1207_s1.png,data/1_blurred/sigma_1/1207_s1.png,F11
1432,1207.png,F11-NE-HA.png,KDEF,happy,2,1207_s2.png,data/1_blurred/sigma_2/1207_s2.png,F11
1433,1207.png,F11-NE-HA.png,KDEF,happy,3,1207_s3.png,data/1_blurred/sigma_3/1207_s3.png,F11
1434,1207.png,F11-NE-HA.png,KDEF,happy,4,1207_s4.png,data/1_blurred/sigma_4/1207_s4.png,F11
1435,1208.png,M05-NE-SA.png,KDEF,sad,0,1208_s0.png,data/1_blurred/sigma_0/1208_s0.png,M05
1436,1208.png,M05-NE-SA.png,KDEF,sad,1,1208_s1.png,data/1_blurred/sigma_1/1208_s1.png,M05
1437,1208.png,M05-NE-SA.png,KDEF,sad,2,1208_s2.png,data/1_blurred/sigma_2/1208_s2.png,M05
1438,1208.png,M05-NE-SA.png,KDEF,sad,3,1208_s3.png,data/1_blurred/sigma_3/1208_s3.png,M05
1439,1208.png,M05-NE-SA.png,KDEF,sad,4,1208_s4.png,data/1_blurred/sigma_4/1208_s4.png,M05
1440,1209.png,M24-NE-DI.png,KDEF,disgust,0,1209_s0.png,data/1_blurred/sigma_0/1209_s0.png,M24
1441,1209.png,M24-NE-DI.png,KDEF,disgust,1,1209_s1.png,data/1_blurred/sigma_1/1209_s1.png,M24
1442,1209.png,M24-NE-DI.png,KDEF,disgust,2,1209_s2.png,data/1_blurred/sigma_2/1209_s2.png,M24
1443,1209.png,M24-NE-DI.png,KDEF,disgust,3,1209_s3.png,data/1_blurred/sigma_3/1209_s3.png,M24
1444,1209.png,M24-NE-DI.png,KDEF,disgust,4,1209_s4.png,data/1_blurred/sigma_4/1209_s4.png,M24
1445,1210.png,F16-NE-NE.png,KDEF,neutral,0,1210_s0.png,data/1_blurred/sigma_0/1210_s0.png,F16
1446,1210.png,F16-NE-NE.png,KDEF,neutral,1,1210_s1.png,data/1_blurred/sigma_1/1210_s1.png,F16
1447,1210.png,F16-NE-NE.png,KDEF,neutral,2,1210_s2.png,data/1_blurred/sigma_2/1210_s2.png,F16
1448,1210.png,F16-NE-NE.png,KDEF,neutral,3,1210_s3.png,data/1_blurred/sigma_3/1210_s3.png,F16
1449,1210.png,F16-NE-NE.png,KDEF,neutral,4,1210_s4.png,data/1_blurred/sigma_4/1210_s4.png,F16
1450,1211.png,M08-NE-SU.png,KDEF,surprise,0,1211_s0.png,data/1_blurred/sigma_0/1211_s0.png,M08
1451,1211.png,M08-NE-SU.png,KDEF,surprise,1,1211_s1.png,data/1_blurred/sigma_1/1211_s1.png,M08
1452,1211.png,M08-NE-SU.png,KDEF,surprise,2,1211_s2.png,data/1_blurred/sigma_2/1211_s2.png,M08
1453,1211.png,M08-NE-SU.png,KDEF,surprise,3,1211_s3.png,data/1_blurred/sigma_3/1211_s3.png,M08
1454,1211.png,M08-NE-SU.png,KDEF,surprise,4,1211_s4.png,data/1_blurred/sigma_4/1211_s4.png,M08
1455,1212.png,M05-NE-DI.png,KDEF,disgust,0,1212_s0.png,data/1_blurred/sigma_0/1212_s0.png,M05
1456,1212.png,M05-NE-DI.png,KDEF,disgust,1,1212_s1.png,data/1_blurred/sigma_1/1212_s1.png,M05
1457,1212.png,M05-NE-DI.png,KDEF,disgust,2,1212_s2.png,data/1_blurred/sigma_2/1212_s2.png,M05
1458,1212.png,M05-NE-DI.png,KDEF,disgust,3,1212_s3.png,data/1_blurred/sigma_3/1212_s3.png,M05
1459,1212.png,M05-NE-DI.png,KDEF,disgust,4,1212_s4.png,data/1_blurred/sigma_4/1212_s4.png,M05
1460,1213.png,M24-NE-SA.png,KDEF,sad,0,1213_s0.png,data/1_blurred/sigma_0/1213_s0.png,M24
1461,1213.png,M24-NE-SA.png,KDEF,sad,1,1213_s1.png,data/1_blurred/sigma_1/1213_s1.png,M24
1462,1213.png,M24-NE-SA.png,KDEF,sad,2,1213_s2.png,data/1_blurred/sigma_2/1213_s2.png,M24
1463,1213.png,M24-NE-SA.png,KDEF,sad,3,1213_s3.png,data/1_blurred/sigma_3/1213_s3.png,M24
1464,1213.png,M24-NE-SA.png,KDEF,sad,4,1213_s4.png,data/1_blurred/sigma_4/1213_s4.png,M24
1465,1214.png,F30-NE-HA.png,KDEF,happy,0,1214_s0.png,data/1_blurred/sigma_0/1214_s0.png,F30
1466,1214.png,F30-NE-HA.png,KDEF,happy,1,1214_s1.png,data/1_blurred/sigma_1/1214_s1.png,F30
1467,1214.png,F30-NE-HA.png,KDEF,happy,2,1214_s2.png,data/1_blurred/sigma_2/1214_s2.png,F30
1468,1214.png,F30-NE-HA.png,KDEF,happy,3,1214_s3.png,data/1_blurred/sigma_3/1214_s3.png,F30
1469,1214.png,F30-NE-HA.png,KDEF,happy,4,1214_s4.png,data/1_blurred/sigma_4/1214_s4.png,F30
1470,1215.png,M29-NE-SU.png,KDEF,surprise,0,1215_s0.png,data/1_blurred/sigma_0/1215_s0.png,M29
1471,1215.png,M29-NE-SU.png,KDEF,surprise,1,1215_s1.png,data/1_blurred/sigma_1/1215_s1.png,M29
1472,1215.png,M29-NE-SU.png,KDEF,surprise,2,1215_s2.png,data/1_blurred/sigma_2/1215_s2.png,M29
1473,1215.png,M29-NE-SU.png,KDEF,surprise,3,1215_s3.png,data/1_blurred/sigma_3/1215_s3.png,M29
1474,1215.png,M29-NE-SU.png,KDEF,surprise,4,1215_s4.png,data/1_blurred/sigma_4/1215_s4.png,M29
1475,1216.png,F21-NE-FE.png,KDEF,fear,0,1216_s0.png,data/1_blurred/sigma_0/1216_s0.png,F21
1476,1216.png,F21-NE-FE.png,KDEF,fear,1,1216_s1.png,data/1_blurred/sigma_1/1216_s1.png,F21
1477,1216.png,F21-NE-FE.png,KDEF,fear,2,1216_s2.png,data/1_blurred/sigma_2/1216_s2.png,F21
1478,1216.png,F21-NE-FE.png,KDEF,fear,3,1216_s3.png,data/1_blurred/sigma_3/1216_s3.png,F21
1479,1216.png,F21-NE-FE.png,KDEF,fear,4,1216_s4.png,data/1_blurred/sigma_4/1216_s4.png,F21
1480,1217.png,M13-NE-AN.png,KDEF,angry,0,1217_s0.png,data/1_blurred/sigma_0/1217_s0.png,M13
1481,1217.png,M13-NE-AN.png,KDEF,angry,1,1217_s1.png,data/1_blurred/sigma_1/1217_s1.png,M13
1482,1217.png,M13-NE-AN.png,KDEF,angry,2,1217_s2.png,data/1_blurred/sigma_2/1217_s2.png,M13
1483,1217.png,M13-NE-AN.png,KDEF,angry,3,1217_s3.png,data/1_blurred/sigma_3/1217_s3.png,M13
1484,1217.png,M13-NE-AN.png,KDEF,angry,4,1217_s4.png,data/1_blurred/sigma_4/1217_s4.png,M13
1485,1218.png,F35-NE-FE.png,KDEF,fear,0,1218_s0.png,data/1_blurred/sigma_0/1218_s0.png,F35
1486,1218.png,F35-NE-FE.png,KDEF,fear,1,1218_s1.png,data/1_blurred/sigma_1/1218_s1.png,F35
1487,1218.png,F35-NE-FE.png,KDEF,fear,2,1218_s2.png,data/1_blurred/sigma_2/1218_s2.png,F35
1488,1218.png,F35-NE-FE.png,KDEF,fear,3,1218_s3.png,data/1_blurred/sigma_3/1218_s3.png,F35
1489,1218.png,F35-NE-FE.png,KDEF,fear,4,1218_s4.png,data/1_blurred/sigma_4/1218_s4.png,F35
1490,1219.png,M11-NE-DI.png,KDEF,disgust,0,1219_s0.png,data/1_blurred/sigma_0/1219_s0.png,M11
1491,1219.png,M11-NE-DI.png,KDEF,disgust,1,1219_s1.png,data/1_blurred/sigma_1/1219_s1.png,M11
1492,1219.png,M11-NE-DI.png,KDEF,disgust,2,1219_s2.png,data/1_blurred/sigma_2/1219_s2.png,M11
1493,1219.png,M11-NE-DI.png,KDEF,disgust,3,1219_s3.png,data/1_blurred/sigma_3/1219_s3.png,M11
1494,1219.png,M11-NE-DI.png,KDEF,disgust,4,1219_s4.png,data/1_blurred/sigma_4/1219_s4.png,M11
1495,1220.png,M18-NE-NE.png,KDEF,neutral,0,1220_s0.png,data/1_blurred/sigma_0/1220_s0.png,M18
1496,1220.png,M18-NE-NE.png,KDEF,neutral,1,1220_s1.png,data/1_blurred/sigma_1/1220_s1.png,M18
1497,1220.png,M18-NE-NE.png,KDEF,neutral,2,1220_s2.png,data/1_blurred/sigma_2/1220_s2.png,M18
1498,1220.png,M18-NE-NE.png,KDEF,neutral,3,1220_s3.png,data/1_blurred/sigma_3/1220_s3.png,M18
1499,1220.png,M18-NE-NE.png,KDEF,neutral,4,1220_s4.png,data/1_blurred/sigma_4/1220_s4.png,M18
1500,1221.png,F19-NE-FE.png,KDEF,fear,0,1221_s0.png,data/1_blurred/sigma_0/1221_s0.png,F19
1501,1221.png,F19-NE-FE.png,KDEF,fear,1,1221_s1.png,data/1_blurred/sigma_1/1221_s1.png,F19
1502,1221.png,F19-NE-FE.png,KDEF,fear,2,1221_s2.png,data/1_blurred/sigma_2/1221_s2.png,F19
1503,1221.png,F19-NE-FE.png,KDEF,fear,3,1221_s3.png,data/1_blurred/sigma_3/1221_s3.png,F19
1504,1221.png,F19-NE-FE.png,KDEF,fear,4,1221_s4.png,data/1_blurred/sigma_4/1221_s4.png,F19
1505,1222.png,M11-NE-SU.png,KDEF,surprise,0,1222_s0.png,data/1_blurred/sigma_0/1222_s0.png,M11
1506,1222.png,M11-NE-SU.png,KDEF,surprise,1,1222_s1.png,data/1_blurred/sigma_1/1222_s1.png,M11
1507,1222.png,M11-NE-SU.png,KDEF,surprise,2,1222_s2.png,data/1_blurred/sigma_2/1222_s2.png,M11
